2024-12-26;22:00;Incoming;Drilling Site;Load;31;Central;CMTF-Arak
2024-12-26;22:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-26;22:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-26;22:00;Outgoing;Treated Water;Load;17;Central;SMF-Arak
2024-12-26;22:00;Production;Permeate;m3;233;Central;CMTF-Arak
2024-12-26;00:00;Incoming;Drilling Site;Load;39;Central;CMTF-Arak
2024-12-26;00:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-26;00:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-26;00:00;Outgoing;Treated Water;Load;22;Central;SMF-Arak
2024-12-26;00:00;Production;Permeate;m3;253;Central;CMTF-Arak
2024-12-27;02:00;Incoming;Drilling Site;Load;4;Central;CMTF-Arak
2024-12-27;02:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;02:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;02:00;Outgoing;Treated Water;Load;5;Central;SMF-Arak
2024-12-27;02:00;Production;Permeate;m3;20;Central;CMTF-Arak
2024-12-27;04:00;Incoming;Drilling Site;Load;9;Central;CMTF-Arak
2024-12-27;04:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;04:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;04:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-27;04:00;Production;Permeate;m3;44;Central;CMTF-Arak
2024-12-27;06:00;Incoming;Drilling Site;Load;9;Central;CMTF-Arak
2024-12-27;06:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;06:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;06:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-27;06:00;Production;Permeate;m3;63;Central;CMTF-Arak
2024-12-27;08:00;Incoming;Drilling Site;Load;9;Central;CMTF-Arak
2024-12-27;08:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;08:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;08:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-27;08:00;Production;Permeate;m3;84;Central;CMTF-Arak
2024-12-27;10:00;Incoming;Drilling Site;Load;9;Central;CMTF-Arak
2024-12-27;10:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;10:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;10:00;Outgoing;Treated Water;Load;9;Central;SMF-Arak
2024-12-27;10:00;Production;Permeate;m3;105;Central;CMTF-Arak
2024-12-27;12:00;Incoming;Drilling Site;Load;15;Central;CMTF-Arak
2024-12-27;12:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;12:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;12:00;Outgoing;Treated Water;Load;11;Central;SMF-Arak
2024-12-27;12:00;Production;Permeate;m3;125;Central;CMTF-Arak
2024-12-27;14:00;Incoming;Drilling Site;Load;21;Central;CMTF-Arak
2024-12-27;14:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;14:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;14:00;Outgoing;Treated Water;Load;12;Central;SMF-Arak
2024-12-27;14:00;Production;Permeate;m3;146;Central;CMTF-Arak
2024-12-27;16:00;Incoming;Drilling Site;Load;34;Central;CMTF-Arak
2024-12-27;16:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;16:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;16:00;Outgoing;Treated Water;Load;3;Central;SMF-Arak
2024-12-27;16:00;Production;Permeate;m3;167;Central;CMTF-Arak
2024-12-27;18:00;Incoming;Drilling Site;Load;36;Central;CMTF-Arak
2024-12-27;18:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;18:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;18:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-27;18:00;Production;Permeate;m3;188;Central;CMTF-Arak
2024-12-27;20:00;Incoming;Drilling Site;Load;36;Central;CMTF-Arak
2024-12-27;20:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;20:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;20:00;Outgoing;Treated Water;Load;9;Central;SMF-Arak
2024-12-27;20:00;Production;Permeate;m3;209;Central;CMTF-Arak
2024-12-27;22:00;Incoming;Drilling Site;Load;36;Central;CMTF-Arak
2024-12-27;22:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;22:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;22:00;Outgoing;Treated Water;Load;13;Central;SMF-Arak
2024-12-27;22:00;Production;Permeate;m3;229;Central;CMTF-Arak
2024-12-27;00:00;Incoming;Drilling Site;Load;42;Central;CMTF-Arak
2024-12-27;00:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-27;00:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-27;00:00;Outgoing;Treated Water;Load;17;Central;SMF-Arak
2024-12-27;00:00;Production;Permeate;m3;251;Central;CMTF-Arak
2024-12-28;02:00;Incoming;Drilling Site;Load;4;Central;CMTF-Arak
2024-12-28;02:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-28;02:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-28;02:00;Outgoing;Treated Water;Load;5;Central;SMF-Arak
2024-12-28;02:00;Production;Permeate;m3;20;Central;CMTF-Arak
2024-12-28;04:00;Incoming;Drilling Site;Load;9;Central;CMTF-Arak
2024-12-28;04:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-28;04:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-28;04:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-28;04:00;Production;Permeate;m3;44;Central;CMTF-Arak
2024-12-28;06:00;Incoming;Drilling Site;Load;9;Central;CMTF-Arak
2024-12-28;06:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-28;06:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-28;06:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-28;06:00;Production;Permeate;m3;63;Central;CMTF-Arak
2024-12-28;08:00;Incoming;Drilling Site;Load;9;Central;CMTF-Arak
2024-12-28;08:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-28;08:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-28;08:00;Outgoing;Treated Water;Load;6;Central;SMF-Arak
2024-12-28;08:00;Production;Permeate;m3;84;Central;CMTF-Arak
2024-12-28;10:00;Incoming;Drilling Site;Load;9;Central;CMTF-Arak
2024-12-28;10:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-28;10:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-28;10:00;Outgoing;Treated Water;Load;9;Central;SMF-Arak
2024-12-28;10:00;Production;Permeate;m3;105;Central;CMTF-Arak
2024-12-28;12:00;Incoming;Drilling Site;Load;15;Central;CMTF-Arak
2024-12-28;12:00;Incoming;Mud Pit Closure;Load;0;Central;CMTF-Arak
2024-12-28;12:00;Outgoing;Treated Water;Load;0;Central;Bekasap GS
2024-12-28;12:00;Outgoing;Treated Water;Load;11;Central;SMF-Arak
2024-12-28;12:00;Production;Permeate;m3;125;Central;CMTF-Arak
